2020-03-08 23:25:52,1236795300771033088,RT @pizzahut: DON’T forget. https://t.co/RY8tNTrFWQ
2020-03-08 23:22:52,1236794546043916288,Boneless bites from @pizzahut  will forever be my weakness 🤤🤤🤤❤️❤️
2020-03-08 23:22:42,1236794500690792448,"@BailoBeatz Hi, that's definitely not the quality we want for you. Would you mind sending us a private message with… https://t.co/pGmutySeDq"
2020-03-08 23:21:02,1236794081247985664,@pizzahut how many retweets to bring pretzel crust back?
2020-03-08 23:20:05,1236793844198334464,@jeffcdawg That could use some help! Would you mind sending us a private message with this store's address and your… https://t.co/w0o67Hb3He
2020-03-08 23:16:46,1236793008089001984,RT @pizzahut: DON’T forget. https://t.co/RY8tNTrFWQ
2020-03-08 23:15:08,1236792596401250304,"@pizzahut 
still this error
Access Denied
You don't have permission to access ""https://t.co/6Be1Qopds7?"" on this se… https://t.co/Q2MH7wZu6x"
2020-03-08 23:14:27,1236792424946642944,@kross700 @laura24fan @JLee418 @JudyJ31830202 @Chrisracefan1 @chevychevelle48 @DaleJr88FanNate @jonesbrent570… https://t.co/f7n0cq1Qup
2020-03-08 23:12:27,1236791923454513153,@kross700 @ToddTPrice24 @JLee418 @JudyJ31830202 @Chrisracefan1 @chevychevelle48 @DaleJr88FanNate @jonesbrent570… https://t.co/yUSEOkbk0H
2020-03-08 23:11:49,1236791765245419520,@laura24fan @ToddTPrice24 @JLee418 @JudyJ31830202 @Chrisracefan1 @chevychevelle48 @DaleJr88FanNate @jonesbrent570… https://t.co/n47acHpcN7
2020-03-08 23:09:07,1236791085621555202,RT @jimmyfallon: With all of this working out - everyone should have a cheat meal but @pizzahut... mozzarella sticks on a pizza... I don’t…
2020-03-08 23:05:48,1236790248731856896,@kross700 @ToddTPrice24 @JLee418 @JudyJ31830202 @Chrisracefan1 @chevychevelle48 @DaleJr88FanNate @jonesbrent570… https://t.co/LTDVNgdeqj
2020-03-08 23:05:43,1236790227710218240,"@pizzahut here I was thinking I'd enjoy a good deal but it doesn't match. Not a terrible deal, but worse than what… https://t.co/2iFp0Ka2zE"
2020-03-08 23:04:56,1236790030284107776,@ToddTPrice24 @JLee418 @JudyJ31830202 @laura24fan @Chrisracefan1 @chevychevelle48 @DaleJr88FanNate @jonesbrent570… https://t.co/Yw03NnZT4u
2020-03-08 23:04:25,1236789901456269314,@pizzahutdeliver @pizzahut it’s been a week and I’ve still not heard anything back about my hacked account?
2020-03-08 23:04:18,1236789870875435008,"@jaystop09 Hi there, most stores will deliver to front door of a hospital. Were you having trouble placing an order… https://t.co/6ST1aUkxtm"
2020-03-08 23:03:38,1236789704760139776,@pizzahut 😢😢thats an hour lost of enjoying some fuckin good ass pizza from the best @dominos ahahaha i am joking ofc I meant @pizzahut
2020-03-08 23:01:43,1236789222515691520,@ToddTPrice24 @JLee418 @JudyJ31830202 @Chrisracefan1 @chevychevelle48 @kross700 @DaleJr88FanNate @jonesbrent570… https://t.co/7M5H9fBZJc
2020-03-08 23:01:04,1236789059424378880,@pizzahut Thank you and hugs.
2020-03-08 23:00:00,1236788788057128962,"@pauldatrigger Hi Paul, unfortunately, this is the account for U.S. related issues. Due to your location, would you… https://t.co/UIpeMDVuwI"
2020-03-08 22:58:57,1236788524856328192,@pizzahut Let me use special characters in my password! https://t.co/cXmzdNsBDC
2020-03-08 22:58:30,1236788411203231746,"RT @pizzahutuk: We’re throwing back to the #90s baby! 🙌
Comment below with your ULTIMATE 90s memory, using #PizzaHut1995… for a chance to #…"
2020-03-08 22:56:36,1236787933635416064,@ARayRobinson We'll pass this suggestion along to our culinary team! 👍
2020-03-08 22:49:19,1236786100401659904,"@PizzaHut I'm just sitting here wondering if there's some kind of logic behind serving 5 breadsticks, vs. 4 or 6? I… https://t.co/y4PNE7Ason"
2020-03-08 22:48:16,1236785837565718529,9ACX11 - family guy befriend DOLPHIN. # pizzahut
2020-03-08 22:47:59,1236785763712249859,@cobra478 That's not a service we offer but it's an interesting idea! 💭🍕
2020-03-08 22:42:34,1236784401436094467,It’s been almost 60 minutes since they said a replacement would be delivered in 25 minutes.  Do you have anything t… https://t.co/EwSIofWbvg
2020-03-08 22:40:33,1236783895418454017,RT @pizzahut: DON’T forget. https://t.co/RY8tNTrFWQ
2020-03-08 22:39:10,1236783548197040128,@BouncyBeccaBear Thank you for reaching out. Would you mind sending us a private message with your contact info and… https://t.co/Nrjl0XkbJq
2020-03-08 22:37:09,1236783040321511426,@pizzahut I don’t care what you do as long as you keep the Nashville Hot wing flavor forever 🔥😍
2020-03-08 22:36:37,1236782905218793472,RT @ORLPride: Celebrate with a free medium one topping pizza with purchase of large pizza from @pizzahut! Use code BDAY for your online ord…
2020-03-08 22:34:35,1236782391710138368,@JudyJ31830202 @JLee418 @JoePalmerJr @laura24fan @ToddTPrice24 @Chrisracefan1 @chevychevelle48 @kross700… https://t.co/6C6dk2DOFO
2020-03-08 22:33:31,1236782123664715776,RT @eegonz95: Why isn't there a thin stuffed crust pizza? @pizzahut
2020-03-08 22:29:56,1236781222745051139,Why isn't there a thin stuffed crust pizza? @pizzahut
2020-03-08 22:27:26,1236780595201613824,RT @pizzahut: DON’T forget. https://t.co/RY8tNTrFWQ
2020-03-08 22:20:29,1236778844289478656,@James_Hancock13 @pizzahut I found this?? But a few of the (questionable) newspapers say it’s tonight... https://t.co/g43suXGOCX
2020-03-08 22:20:21,1236778811859054596,@pizzahut LIES!!! 29th March. You panicked me 😢😂
2020-03-08 22:19:47,1236778667646345230,"@pizzahut, how y’all let Target make y’all pizza better than y’all do??"
2020-03-08 22:19:32,1236778607193796610,@FruitbatBuswell Wait is it? @pizzahut said it was today I’m confused
2020-03-08 22:19:20,1236778554987331584,"@kritn223 @pizzahut It won’t be anymore.  I’m over this location, they are always messing up orders. The only reaso… https://t.co/tODkXi5Y9y"
2020-03-08 22:17:58,1236778213252247553,"@_CrazyPaul @pizzahut I feel bad that @pizzahut is your pizza option.  If I could, I'd give you double your money b… https://t.co/ynTCEU2o1y"
2020-03-08 22:15:50,1236777672744693760,@NuclearQuaffle @bacon_flaps @kfc @tacobell @pizzahut Boo. They really need to.
2020-03-08 22:12:31,1236776841723015169,@heels_tats20 We're here to help! Mind sending us a private message with more details? https://t.co/PQtSXiQxeo
2020-03-08 22:12:16,1236776775050543105,@TheLexTimes @pizzahut Heyyyyyy love!!
2020-03-08 22:11:42,1236776635019468802,@pizzahut really disappointed me  smh
2020-03-08 22:10:51,1236776420686344197,RT @BailoBeatz: Ight @pizzahut who you foolin..... https://t.co/EESR86hQm4
2020-03-08 22:09:41,1236776127261216771,day 5 saying no one outpizzas the hut until @pizzahut follows me back
2020-03-08 22:09:16,1236776020012748800,@pizzahut Definitely. Thanks for responding!
2020-03-08 22:08:36,1236775855956856832,The PizzaHut manager at the Machesney park Illinois location the state took away his teaching credentials so PizzaH… https://t.co/V1wgRXrN8e
2020-03-08 22:07:40,1236775621054922762,@pizzahut I called and after six minutes on hold they offered me a replacement pizza that will be sent in 25 to 30… https://t.co/avrcjX0clj
2020-03-08 22:07:14,1236775512409808896,RT @tweed_sharon: The PizzaHut manager at the Machesney park Illinois location the state took away his teaching credentials so PizzaHut sai…
2020-03-08 22:06:57,1236775437600243714,RT @pizzahut: DON’T forget. https://t.co/RY8tNTrFWQ
2020-03-08 22:05:55,1236775180208308227,@pizzahut bring back the Pizza Mia’s
2020-03-08 22:03:32,1236774578623561728,@alienghic @bacon_flaps Btw @kfc @tacobell and @pizzahut do not have paid sick time
2020-03-08 22:00:39,1236773852472107008,"@Simonelewis95 Hi there, this isn't what we like to hear. Please can you provide us with some more details via the… https://t.co/lwpfF6JWcy"
2020-03-08 21:58:22,1236773280704389120,@Pizza_Tweetss Nailed it! 😉💯🍗
2020-03-08 21:58:17,1236773257333833734,@_Saranell420 @pizzahut omg right 🙄
2020-03-08 21:55:25,1236772535783563271,"@pizzahut:”no one Outpizzas the hut”

@dominos: We’ve prove you wrong 👌🏽

@pizzahut: .......😖"
2020-03-08 21:52:03,1236771690098688001,@pizzahut wtf are y’all doing charging for Parmesan and red pepper 😒
2020-03-08 21:48:00,1236770670308196353,@pizzahut is this normal because I don’t think it is?  My pepperoni and mushroom pizza came with the mushrooms just… https://t.co/7rkwzYWEKB
2020-03-08 21:35:33,1236767537292922880,"@markjholmes Hi Mark, that's definitely not the experience we want for you. Would you mind sending us a private mes… https://t.co/p2iAbO8k4n"
2020-03-08 21:34:40,1236767315359870979,"Hey @pizzahut, that’s not how I ordered it. :-) https://t.co/R4SV3vbHlC"
2020-03-08 21:34:39,1236767310834044929,@BailoBeatz @pizzahut Yooooo that pizza is nasty! I tried it and nope never again.
2020-03-08 21:31:45,1236766578932244480,RT @BailoBeatz: Ight @pizzahut who you foolin..... https://t.co/EESR86hQm4
2020-03-08 21:30:42,1236766318134792194,@BailoBeatz @pizzahut This was one of the worst pizzas I have had in my life!!!
2020-03-08 21:30:12,1236766191810531328,@pizzahut you retards are off the perc with your fucking prices. Apparently everyone out pizzas the shit ass hut.
2020-03-08 21:29:10,1236765931470274565,I want pizza but have no loyalty @PapaJohns @dominos @pizzahut why should I get your pizza over the others?
2020-03-08 21:28:46,1236765830370779137,"@Scott3164 @pizzahut Hi Scott, this isn't what we like to hear. Please could you follow the link and provide us wit… https://t.co/9pTqIGUrjJ"
2020-03-08 21:28:34,1236765781259472896,@BailoBeatz @pizzahut Its sad really. Domino’s be leading the race where I’m at 😂😂
2020-03-08 21:27:38,1236765546038710272,@MeleahGross Oops 😅
2020-03-08 21:26:11,1236765181629419522,@JBRUNZGAMING Only have cashapp but could go for pizzahut meatlovers with mushrooms.....so delicious and so missing
2020-03-08 21:23:15,1236764442949562373,More like one hour closer until Pizza Hut opens 😄 https://t.co/xoLt0GWqiM
2020-03-08 21:20:45,1236763814080716800,@tomrockamora @pizzahut It’s so unfortunate cuz they used to be sooo good but their quality has went down so much.
2020-03-08 21:20:21,1236763709726511105,@pizzahut @AnotherCheche All the better reasons to visit your local Pizza Hut and tell them how lucky you are for h… https://t.co/GaBbZP08DB
2020-03-08 21:20:15,1236763687513284608,@BailoBeatz @pizzahut The hut don’t care.
2020-03-08 21:19:14,1236763431052529664,@JLee418 @JoePalmerJr @ToddTPrice24 @Chrisracefan1 @chevychevelle48 @JudyJ31830202 @kross700 @DaleJr88FanNate… https://t.co/VDtuJDG3Du
2020-03-08 21:19:13,1236763425608433667,@pizzahut @pizzahutuk @pizzahutdeliver sure thing
2020-03-08 21:18:51,1236763334340378630,"Thanx @pizzahut  for the sauce bread... cheese must be scarce..
#notthefirsttime #saucebread https://t.co/PVQBYfNQcS"
2020-03-08 21:18:06,1236763145202544643,Ight @pizzahut who you foolin..... https://t.co/EESR86hQm4
2020-03-08 21:17:31,1236762997516836864,Celebrate with a free medium one topping pizza with purchase of large pizza from @pizzahut! Use code BDAY for your online orders. 🍕🎉
2020-03-08 21:17:29,1236762988373143552,@laura24fan @JoePalmerJr @ToddTPrice24 @Chrisracefan1 @chevychevelle48 @JudyJ31830202 @kross700 @DaleJr88FanNate… https://t.co/fM3EOGIZQu
2020-03-08 21:16:00,1236762616602779648,"@wheeleyd05 Hi there, this is not what we like to hear. Please could you follow the link and provide us with more d… https://t.co/CUi9zZ3uC3"
2020-03-08 21:15:22,1236762458892558338,@JLee418 @JoePalmerJr @ToddTPrice24 @Chrisracefan1 @chevychevelle48 @JudyJ31830202 @kross700 @DaleJr88FanNate… https://t.co/maGQB2QFJU
2020-03-08 21:15:15,1236762426655166464,"@enchantedlilme Due to your location, would you mind reaching out to our friends @PizzaHutUK and/or… https://t.co/Fn6KokXxWP"
2020-03-08 21:12:34,1236761753611948033,@JLee418 @laura24fan @ToddTPrice24 @Chrisracefan1 @chevychevelle48 @JudyJ31830202 @DaleJr88FanNate @jonesbrent570… https://t.co/WIT3fvsEWU
2020-03-08 21:11:39,1236761521344184322,@laura24fan @JoePalmerJr @ToddTPrice24 @Chrisracefan1 @chevychevelle48 @JudyJ31830202 @kross700 @DaleJr88FanNate… https://t.co/ReixH75DR0
2020-03-08 21:10:55,1236761337688018944,@kross700 @laura24fan @ToddTPrice24 @Chrisracefan1 @chevychevelle48 @JudyJ31830202 @DaleJr88FanNate @jonesbrent570… https://t.co/qTQB9ly34Z
2020-03-08 21:09:25,1236760959177248768,@Chrisracefan1 @kross700 @laura24fan @ToddTPrice24 @chevychevelle48 @JudyJ31830202 @DaleJr88FanNate @jonesbrent570… https://t.co/dIMSMWmgQ1
2020-03-08 21:08:46,1236760795762941952,@JLee418 @laura24fan @ToddTPrice24 @Chrisracefan1 @chevychevelle48 @JudyJ31830202 @DaleJr88FanNate @jonesbrent570… https://t.co/vfUm9ON1tf
2020-03-08 21:08:24,1236760704838860800,@ToddTPrice24 @JudyJ31830202 @laura24fan @Chrisracefan1 @chevychevelle48 @kross700 @DaleJr88FanNate @jonesbrent570… https://t.co/yITvux6cIm
2020-03-08 21:07:43,1236760532398436352,@kross700 @laura24fan @ToddTPrice24 @Chrisracefan1 @chevychevelle48 @JudyJ31830202 @DaleJr88FanNate @jonesbrent570… https://t.co/z1alNl4T6U
2020-03-08 21:07:20,1236760435606654978,@JLee418 @JoePalmerJr @ToddTPrice24 @Chrisracefan1 @chevychevelle48 @JudyJ31830202 @kross700 @DaleJr88FanNate… https://t.co/MRoKOXF728
2020-03-08 21:06:02,1236760109864251392,@laura24fan @JoePalmerJr @ToddTPrice24 @Chrisracefan1 @chevychevelle48 @JudyJ31830202 @kross700 @DaleJr88FanNate… https://t.co/oVplFoWSAt
2020-03-08 21:05:28,1236759967496949760,@JudyJ31830202 @JoePalmerJr @laura24fan @ToddTPrice24 @Chrisracefan1 @chevychevelle48 @kross700 @DaleJr88FanNate… https://t.co/tkfEIe2ONZ
2020-03-08 21:04:26,1236759704610566144,@JoePalmerJr @laura24fan @ToddTPrice24 @Chrisracefan1 @chevychevelle48 @JudyJ31830202 @kross700 @DaleJr88FanNate… https://t.co/KNkmdDg6HO
2020-03-08 21:03:32,1236759480186081281,"@pizzahut ordered pizza earlier and the deal was 1 large pizza, side and ice cream. Guy turns up. No ice cream. Tel… https://t.co/TFS9USzH7X"
2020-03-08 21:02:27,1236759206151290880,@pizzahut why is there no option for cheese stick in the 5 and up. and also in the 5 and up you can not choose ligh… https://t.co/dytpkLJzdg
2020-03-08 20:57:05,1236757855039938561,"@yplusg Hi, would you mind reaching out to our Hut Rewards customer support line at 1-844-244-2552 so they can take… https://t.co/3qOZzEy3GE"
2020-03-08 20:53:23,1236756924403798017,"@pizzahut Start delivering to hospitals, sick people get hungry too."
2020-03-08 20:42:14,1236754117856501761,@mckenzieafrica @pizzahut @pizzahutuk Looks 😋
2020-03-08 20:41:22,1236753900130140163,Day 4 of asking @pizzahut to follow me
2020-03-08 20:40:48,1236753760170291201,"@MichelleEul We're glad you like them, Michelle! As for the marinara dips, they come with the breadsticks for every… https://t.co/o93gBsn5VT"
2020-03-08 20:35:27,1236752413991694337,@ToddTPrice24 @kross700 @JudyJ31830202 @Chrisracefan1 @JLee418 @chevychevelle48 @DaleJr88FanNate @jonesbrent570… https://t.co/BTOoc414dM
2020-03-08 20:34:49,1236752251714187265,@jimmyfallon @pizzahut Definitely an indulgence.
2020-03-08 20:32:24,1236751642709680128,@laura24fan @kross700 @JudyJ31830202 @Chrisracefan1 @JLee418 @chevychevelle48 @DaleJr88FanNate @jonesbrent570… https://t.co/XJTmSWkohq
2020-03-08 20:30:13,1236751095147433985,@pizzahut this is just an example of how our delivery arrived. #notgood https://t.co/wnqwbLEtpr
2020-03-08 20:29:41,1236750960225116177,RT @jimmyfallon: With all of this working out - everyone should have a cheat meal but @pizzahut... mozzarella sticks on a pizza... I don’t…
2020-03-08 20:29:35,1236750936485191680,@sashalatrell Oh no! Would you mind sending us a private message with your contact info and the store's address so… https://t.co/6lCfNPxZ8q
2020-03-08 20:29:31,1236750919724929024,@mckenzieafrica @pizzahut @pizzahutuk The pizza chains are way ahead of the curve other restaurants when it comes t… https://t.co/KUAbqo11yk
2020-03-08 20:27:19,1236750366911258625,"@FFOSizzle @FFOgrill @FFOPizza @FFOGuaco @FFOSlurp @FFODumpP Other competitors
@McDonalds
@BurgerKing
@Wendys… https://t.co/VLGxGjlH8l"
2020-03-08 20:26:58,1236750278927552514,RT @hawkdog23: @The_Dingor @pizzahut Do Gatorade lemon ice next
2020-03-08 20:26:25,1236750140783951873,RT @Erik_Youngman: #Pizza tastes great and can enhance understanding of #math concepts such as #Pi (the ratio of a circle's circumference t…
2020-03-08 20:24:02,1236749540142780417,@The_Dingor @pizzahut Do Gatorade lemon ice next
2020-03-08 20:23:01,1236749284726280192,@pizzahut stop sending me emails about your wings. I don't want wings. I want deals and coupons like you used to do.
2020-03-08 20:22:26,1236749135539249153,RT @pizzahut: DON’T forget. https://t.co/RY8tNTrFWQ
2020-03-08 20:22:11,1236749072624693248,"@AndyRichter I ordered pizza from @pizzahut and it was soo awful, absolute mealy garbage. Not even kidding. I will not be silent about it."
2020-03-08 20:21:27,1236748890424180736,RT @pizzahut: DON’T forget. https://t.co/RY8tNTrFWQ
2020-03-08 20:17:57,1236748009091878915,Thank you @pizzahut for this amazing experience I just encountered 😂 https://t.co/RQfaPTo3jG
2020-03-08 20:15:01,1236747270185299968,@heels_tats20 We're sorry we let you down. Mind sending us a private message with your contact info and store addre… https://t.co/fHO8sWwl1u
2020-03-08 20:14:44,1236747199075078144,"@citrus_friend_ Hi there, have you stopped receiving our promotional texts or delivery update texts? https://t.co/PQtSXiQxeo"
2020-03-08 20:13:44,1236746948075544579,Now that’s #Vegan cheesecake 👍🏾🌱💚 Thanks @pizzahut @pizzahutuk #GoVegan https://t.co/46UD7jKFX2
2020-03-08 20:11:09,1236746296049807360,@pizzahut I Was Wondering If You Can Deliver An Already Prepared Pizza That I Can Simply Bake In My Own Home Instead.
2020-03-08 20:05:09,1236744788554264577,@pauljac3_ @pizzahut yall got piza
2020-03-08 19:54:07,1236742008968040449,@pizzahut Is there any reason that I all of a sudden can't order delivery despite living 3 MILES from the nearest s… https://t.co/MJ3bSyK0jh
2020-03-08 19:53:16,1236741795515637766,@tshayhibbs @pizzahut They really take for fucking ever though. Wf has the worst locations ever.
2020-03-08 19:53:12,1236741780571336714,@PlayStation The first one I remember watching was either a bootleg copy of @halleberry Catwoman (complete with cou… https://t.co/Nv8DHdzwHb
2020-03-08 19:51:31,1236741354388099073,@_Saranell420 @pizzahut i’m pregnant and wanted my damn cookie saranell 😂💀 they done pissed of the wrong momma last night
2020-03-08 19:49:12,1236740774584344576,@tshayhibbs @pizzahut DAAAAAMN SHE SNITCHIN.😂😂😂😂😂😂
2020-03-08 19:48:32,1236740604924547074,@kross700 @ToddTPrice24 @JudyJ31830202 @Chrisracefan1 @JLee418 @chevychevelle48 @DaleJr88FanNate @jonesbrent570… https://t.co/GS60VuuclB
2020-03-08 19:45:27,1236739829951377408,@laura24fan @ToddTPrice24 @JudyJ31830202 @Chrisracefan1 @JLee418 @chevychevelle48 @DaleJr88FanNate @jonesbrent570… https://t.co/c3K3MiFbIP
2020-03-08 19:44:22,1236739558416384005,"@TimWendelle Oh, snap. 🤯"
2020-03-08 19:42:38,1236739122288418816,@kross700 @ToddTPrice24 @JudyJ31830202 @Chrisracefan1 @JLee418 @chevychevelle48 @DaleJr88FanNate @jonesbrent570… https://t.co/GfhGId46md
2020-03-08 19:42:20,1236739044744130560,@laura24fan @ToddTPrice24 @JudyJ31830202 @Chrisracefan1 @JLee418 @chevychevelle48 @DaleJr88FanNate @jonesbrent570… https://t.co/xC0bjHjDen
2020-03-08 19:41:27,1236738822429224961,@ToddTPrice24 @JudyJ31830202 @Chrisracefan1 @kross700 @JLee418 @chevychevelle48 @DaleJr88FanNate @jonesbrent570… https://t.co/8TUEjthrxn
2020-03-08 19:40:31,1236738587359449089,@JoeysCorner03 We got you. 💯
2020-03-08 19:37:39,1236737865553494017,RT @jimmyfallon: With all of this working out - everyone should have a cheat meal but @pizzahut... mozzarella sticks on a pizza... I don’t…
2020-03-08 19:37:28,1236737819948670977,"@SeppeAerts If you're a Hut Rewards member, 100%. 😎💯🍕"
2020-03-08 19:36:38,1236737609084346368,@OrlandoHockey @pizzahut Thank god on that!!!
2020-03-08 19:35:22,1236737292795908096,@Raheel_Raza34 Amen. 🍕
2020-03-08 19:32:19,1236736524034740224,Clint Windsor is on his way back from the AHL in our latest @pizzahut Transaction Report: https://t.co/paKQW0Sox0
2020-03-08 19:31:10,1236736232865972225,"@LanceSmitty3 Hi Lance, that's definitely not the experience we want for you. Would you mind sending us a private m… https://t.co/FNQtd0bqIc"
2020-03-08 19:22:09,1236733965777735680,"I'm Such A #BigKid... 😊
#BookIt #ReadingJournal @pizzahut https://t.co/v7vrccNpWk"
2020-03-08 19:21:26,1236733785292472320,@pizzahut chicken wings that’s what it looks like
2020-03-08 19:17:57,1236732906833432578,@pizzahut You just don't want any one to find out the truth
2020-03-08 19:16:33,1236732555434418176,The hut has been getting out pizza'd ever since @pizzahut got rid of pretzel crust
2020-03-08 19:07:58,1236730395309174785,@shestantan Oh no! Would you mind sending us a private message with your contact info and the store's address so we… https://t.co/YZx7Q0Ph6A
2020-03-08 19:04:56,1236729634286272512,@ethanmilford4 Thank you for bringing this to our attention. We do not take these issues lightly. Would you mind se… https://t.co/cTv2CjJRfC
2020-03-08 19:01:21,1236728731269464071,@pizzahut When are you going to re-open in Philly? Ya shut down all locations.
2020-03-08 19:00:41,1236728562398441472,Ordered @pizzahut at 1:07pm. Left shop 1:21pm. Arrived at 1:42pm without drinks. Driver went back for them 15 min a… https://t.co/Ntcvx3opBw
2020-03-08 18:56:50,1236727595078569984,@TheLexTimes Thank you for reaching out. Would you mind sending us a private message with your contact info and the… https://t.co/DbryOYhRVe
2020-03-08 18:56:11,1236727431567941632,"@pizzahut @pizzahutuk @pizzahutdeliver 14th Feb - payment taken, no food delivered. Responses have been sporadic an… https://t.co/b7TqbqkIrX"
2020-03-08 18:55:52,1236727352639598592,@pizzahut mood b4 @Lakers W https://t.co/HVuufM0JJb
2020-03-08 18:55:35,1236727278303956997,@JazzieNeil1978 @pizzahut @JazzieNeil1978 maybe you shouldn’t lie to try to get free food. That’s wack
2020-03-08 18:52:35,1236726525589884929,@pizzahut @pizzahutuk @pizzahutdeliver Thanks.  But  #coronavirus respects no borders.  Just kindly ensure pizzas a… https://t.co/8exXq3khKg
2020-03-08 18:52:18,1236726453439512577,@JazzieNeil1978 @pizzahut No offense but blackmailing to get free food won’t always work. Just word for thought bef… https://t.co/P5EyOUMXHi
2020-03-08 18:47:04,1236725138680315905,@pizzahut has that new diet slice LOL https://t.co/3uS6lOMBaz
2020-03-08 18:44:50,1236724575557185536,"@slyowusu Hi, unfortunately, this is the account for U.S. related issues. Due to your location, would you mind reac… https://t.co/1kXUOMcfrk"
2020-03-08 18:44:31,1236724494112301065,"RT @ToonieLane: The “frequently visited” tab on my phone has two sites. 
https://t.co/RDVSBEtUiE &amp;
https://t.co/qJgamAZkV3 

This is the su…"
2020-03-08 18:44:24,1236724466308337666,@Braves #Braves #Bravesfan what do you guys think of a PizzaHut at SunTrust Park? I might start a project. @wingstreet 🤔
2020-03-08 18:39:19,1236723188161110016,"RT @Stowers_ES: Learning about fractions was never this fun when I was in the 3rd Grade. Student teacher, @chelseamariem, helped Mr. Ruiz’s…"
2020-03-08 18:35:42,1236722277636378624,RT @pizzahut: DON’T forget. https://t.co/RY8tNTrFWQ
2020-03-08 18:35:25,1236722203011448834,I'm trying to get @pizzahut in @SunTrustParkATL  ❤️❤️❤️
2020-03-08 18:35:19,1236722178021883905,RT @pizzahut: DON’T forget. https://t.co/RY8tNTrFWQ
2020-03-08 18:33:17,1236721668485193728,"Pitchside advertisement now available. 2 years sponsorship for the price of 1.

banners from £225 

free season tic… https://t.co/bw71PUKuiD"
2020-03-08 18:32:05,1236721365224488962,RT @pizzahut: DON’T forget. https://t.co/RY8tNTrFWQ
2020-03-08 18:31:09,1236721129097584640,@PizzaHutIN Cheap quality of pizza delivered at 23.52 of 8th March... Is this the way pizzahut treats with customer… https://t.co/6N5jdu4TDH
2020-03-08 18:24:51,1236719547488428032,"@PandeyVarun21 @PizzaHutIN @pizzahut Varun, I was also there."
2020-03-08 18:24:26,1236719440835870720,@justbe_lovely @pizzahut Lol what kind of pizza was that supposed to be
2020-03-08 18:16:46,1236717512340803584,"@sam_hantu Hi, unfortunately, this is the account for U.S. related issues. We'd recommend getting in contact with t… https://t.co/qcsJivr66g"
2020-03-08 18:15:58,1236717308426342401,"@ElToroDeMuerte That pizza needs some help. Mind sending us a DM with your name, email address, phone number, and t… https://t.co/cawnGL2OBV"
2020-03-08 18:05:41,1236714720448708609,"@pureelectricuk @pizzahut Just a very poor domino's pizza 😂. Very jealous of your pizza hut outing, good to have fa… https://t.co/CCgxLRqc3x"
2020-03-08 18:01:31,1236713672808058882,@spudthesparky @pizzahut There isn’t a lot in Dorch’ to be fair 😩
2020-03-08 18:00:13,1236713348231606273,@PizzaHutIN @pizzahut Order number: 12214098 placed at 10.02pm today but not received till now.. Its been almost 90… https://t.co/Tw11k0JEm4
2020-03-08 17:59:46,1236713233844776963,@pizzahut been trying to use my reward points and cant please help.
2020-03-08 17:58:42,1236712964989898752,@pureelectricuk @pizzahut Today I have mostly been on the sofa in my pyjamas. Shame @pizzahut don't deliver to Dorc… https://t.co/B8lbWpflOU
2020-03-08 17:57:25,1236712643479498754,@pizzahut Order number: 12214098 placed at 10.02pm today but not received till now.. Its been almost 90mins..order… https://t.co/WeptzAae86
